IPK,Mata Kuliah Tidak Lulus,Jumlah Cuti Akademik,Pekerjaan Sambil Kuliah,Jumlah Semester,Status Kelulusan,IPS Rata-rata,IPS Semester Akhir,IPS Tren,Kategori Kehadiran
3.78,4,2,Ya,12,1,3.0116666666666667,3.0,-0.9100000000000001,Rendah
2.8,3,0,Ya,11,0,2.8390909090909093,2.57,-1.29,Tinggi
3.04,3,2,Tidak,14,1,2.5528571428571425,3.69,1.3900000000000001,Sedang
2.92,0,0,Tidak,8,0,3.33125,2.82,-0.8500000000000001,Sedang
2.8,5,1,Tidak,12,0,3.0383333333333327,2.59,-0.77,Sedang
3.83,1,2,Tidak,13,0,2.873846153846154,2.04,-1.27,Rendah
3.03,1,0,Tidak,7,1,3.4314285714285715,3.56,0.5899999999999999,Rendah
2.3,5,0,Tidak,11,0,2.9,3.42,-0.3700000000000001,Rendah
2.0,5,2,Tidak,8,0,2.9387499999999998,2.99,0.0,Sedang
2.25,3,2,Tidak,8,1,3.03625,3.5,0.08000000000000007,Tinggi
3.5,0,0,Ya,10,0,3.021,3.6,1.4700000000000002,Rendah
2.46,3,1,Tidak,8,0,3.2649999999999997,3.4,-0.050000000000000266,Rendah
3.97,5,0,Ya,7,0,3.5328571428571425,3.66,-0.06999999999999984,Rendah
2.88,5,0,Tidak,8,0,3.34375,3.17,-0.48,Tinggi
3.83,0,2,Tidak,9,0,3.043333333333334,3.55,0.21999999999999975,Tinggi
2.59,1,1,Ya,9,1,3.376666666666667,3.28,-0.4600000000000004,Sedang
2.07,3,0,Ya,10,0,2.758,2.07,-0.6100000000000003,Rendah
2.03,0,0,Tidak,8,1,2.78125,2.82,0.6499999999999999,Tinggi
2.22,3,2,Ya,13,1,2.870769230769231,2.75,-0.5099999999999998,Rendah
2.53,0,2,Tidak,12,1,3.223333333333333,3.88,0.2599999999999998,Sedang
3.23,0,1,Tidak,7,0,2.8328571428571427,2.34,-0.41999999999999993,Sedang
3.03,5,2,Ya,7,1,3.0142857142857147,3.93,1.58,Rendah
2.06,2,2,Ya,9,1,2.85,2.6,-0.41999999999999993,Tinggi
2.33,4,1,Ya,7,0,3.34,2.19,-1.4900000000000002,Sedang
2.5,0,0,Ya,9,0,2.6122222222222224,3.55,0.4299999999999997,Sedang
3.69,0,0,Tidak,14,0,3.038571428571429,3.24,0.13000000000000034,Rendah
2.62,2,2,Tidak,11,0,2.908181818181818,2.07,-1.8200000000000003,Sedang
3.08,4,2,Ya,10,1,2.848,3.4,0.3599999999999999,Rendah
2.04,4,2,Ya,9,1,2.9877777777777776,3.43,0.20999999999999996,Sedang
3.11,0,1,Ya,7,0,2.9157142857142864,2.31,0.25,Rendah
2.5,3,1,Tidak,10,1,2.447,2.83,0.3599999999999999,Sedang
3.1,3,1,Ya,7,1,3.1314285714285712,3.76,0.6999999999999997,Tinggi
2.36,5,2,Tidak,14,0,2.826428571428572,2.72,0.6100000000000003,Sedang
2.63,0,1,Tidak,9,0,2.976666666666667,2.84,-0.8700000000000001,Tinggi
3.0,2,0,Ya,11,0,3.0954545454545452,2.5,0.2999999999999998,Rendah
3.93,4,2,Tidak,7,0,2.8500000000000005,2.24,-0.41999999999999993,Sedang
2.58,4,2,Tidak,14,0,2.7992857142857153,2.74,0.5,Sedang
2.82,0,2,Ya,8,0,2.95875,3.43,0.040000000000000036,Tinggi
2.28,0,2,Tidak,12,1,2.7658333333333336,3.18,1.0300000000000002,Rendah
2.59,3,1,Ya,10,1,2.8590000000000004,3.1,0.5800000000000001,Sedang
2.45,4,1,Ya,10,0,3.025,3.56,1.08,Sedang
2.45,2,0,Tidak,9,1,2.9755555555555553,2.63,-0.6699999999999999,Sedang
2.64,3,1,Ya,14,1,2.9971428571428578,2.99,-0.13999999999999968,Sedang
2.32,2,0,Tidak,14,0,3.123571428571428,3.5,1.37,Sedang
3.64,3,2,Tidak,10,1,2.726,2.06,-0.22999999999999998,Rendah
3.81,5,2,Ya,13,1,2.8953846153846152,3.25,0.3599999999999999,Tinggi
3.33,4,0,Tidak,10,0,2.8740000000000006,3.66,0.4500000000000002,Tinggi
3.89,0,1,Tidak,13,0,3.094615384615385,2.72,0.5800000000000001,Rendah
2.17,3,0,Tidak,7,0,3.5385714285714287,2.47,-1.4499999999999997,Sedang
3.18,4,0,Ya,9,0,2.8788888888888886,2.4,-0.22999999999999998,Rendah
2.1,2,0,Tidak,8,0,3.1825,3.53,1.0399999999999996,Rendah
2.83,3,0,Ya,13,0,2.867692307692308,2.24,0.0,Rendah
3.04,5,0,Ya,11,1,3.089090909090909,2.69,-0.94,Rendah
2.18,4,0,Tidak,11,0,3.1218181818181816,3.08,0.43000000000000016,Tinggi
3.73,3,0,Tidak,8,1,2.8775000000000004,3.16,0.8500000000000001,Rendah
3.01,1,1,Tidak,12,0,3.2258333333333327,3.91,0.11000000000000032,Sedang
2.46,1,0,Ya,11,1,2.9099999999999997,2.94,0.5699999999999998,Rendah
2.62,3,0,Tidak,13,1,2.705384615384615,3.64,1.08,Sedang
2.7,1,0,Ya,13,0,2.928461538461538,3.14,0.06000000000000005,Rendah
3.8,5,1,Ya,10,0,2.741,2.64,0.5,Sedang
3.55,0,1,Tidak,8,1,2.83375,3.71,0.5800000000000001,Rendah
3.42,5,0,Tidak,7,0,2.575714285714286,2.9,-0.4500000000000002,Sedang
3.15,2,0,Ya,13,1,2.803846153846154,2.89,-0.52,Sedang
3.64,4,0,Tidak,7,1,3.1799999999999997,2.82,-0.6400000000000001,Tinggi
2.36,5,0,Ya,11,1,2.7845454545454547,2.32,-0.18000000000000016,Rendah
2.92,4,0,Tidak,10,0,2.9709999999999996,3.47,1.37,Rendah
2.85,2,2,Tidak,11,0,2.7209090909090907,3.64,1.54,Rendah
2.27,5,2,Tidak,9,1,2.9233333333333333,3.66,0.9300000000000002,Sedang
3.94,5,0,Ya,8,1,3.0374999999999996,3.13,1.12,Rendah
2.63,0,2,Ya,9,1,2.6755555555555555,2.76,0.6399999999999997,Rendah
3.49,3,1,Ya,14,1,3.0800000000000005,2.95,-0.009999999999999787,Sedang
2.63,0,2,Ya,7,1,3.107142857142857,3.42,0.5499999999999998,Tinggi
2.45,4,2,Tidak,8,1,3.50625,3.02,-0.9300000000000002,Rendah
3.6,3,1,Ya,8,0,3.05875,3.47,-0.27,Rendah
3.99,1,1,Tidak,11,1,3.171818181818182,3.92,0.08000000000000007,Tinggi
2.16,5,0,Ya,14,0,3.2178571428571425,2.3,-1.25,Sedang
2.8,2,0,Ya,7,0,2.88,3.03,-0.77,Tinggi
2.38,2,2,Ya,14,1,3.0785714285714283,2.58,-1.21,Rendah
3.66,2,0,Tidak,8,1,2.99625,2.03,-1.87,Tinggi
3.58,1,1,Ya,10,0,2.9010000000000002,2.52,-0.10999999999999988,Rendah
2.37,2,1,Ya,10,1,2.851,2.73,-0.1499999999999999,Tinggi
2.04,3,2,Tidak,12,0,2.9033333333333338,2.28,-0.5900000000000003,Rendah
3.36,2,0,Tidak,11,0,2.932727272727273,3.61,0.9299999999999997,Tinggi
3.54,3,2,Ya,13,0,3.2838461538461536,3.11,-0.28000000000000025,Rendah
2.24,3,1,Ya,11,1,3.1036363636363635,2.56,-0.7999999999999998,Tinggi
3.73,0,0,Tidak,10,0,3.158,3.77,0.9500000000000002,Rendah
2.35,2,2,Ya,7,0,2.8971428571428572,2.74,0.0900000000000003,Rendah
2.61,1,2,Ya,8,0,2.8625,3.06,-0.3700000000000001,Rendah
3.25,4,1,Tidak,13,1,2.9661538461538464,3.77,1.62,Tinggi
2.99,2,1,Tidak,7,0,2.5171428571428573,2.15,-0.31000000000000005,Tinggi
3.16,2,0,Tidak,13,0,3.034615384615385,3.13,0.41999999999999993,Tinggi
3.0,1,1,Ya,13,0,2.6853846153846157,2.21,-0.20000000000000018,Tinggi
2.84,4,1,Tidak,9,1,3.0533333333333332,3.95,1.6500000000000004,Rendah
2.3,3,1,Ya,14,1,2.9692857142857143,3.86,0.9699999999999998,Sedang
3.38,2,2,Ya,9,1,3.1844444444444444,2.66,-0.6599999999999997,Rendah
2.41,4,1,Tidak,7,1,2.6585714285714284,2.51,0.3899999999999997,Sedang
2.08,3,2,Ya,14,0,3.0042857142857144,3.29,0.6400000000000001,Rendah
2.5,1,1,Ya,7,0,3.152857142857143,3.75,-0.2200000000000002,Rendah
2.16,4,0,Tidak,13,0,3.233076923076924,3.31,-0.3700000000000001,Sedang
3.76,4,1,Tidak,7,0,3.042857142857143,2.46,0.2799999999999998,Tinggi
2.47,1,0,Ya,14,1,3.1914285714285717,3.02,-0.20000000000000018,Tinggi
2.32,3,1,Tidak,10,0,3.013,2.81,0.41000000000000014,Rendah
2.54,4,0,Ya,10,1,2.9189999999999996,2.54,-0.25,Tinggi
3.97,0,1,Ya,8,1,2.97625,3.47,0.29000000000000004,Rendah
3.81,3,1,Tidak,9,1,2.9844444444444442,2.52,0.41999999999999993,Tinggi
4.0,1,2,Ya,14,0,3.0835714285714286,3.16,-0.31999999999999984,Rendah
3.73,5,2,Ya,11,0,2.9399999999999995,3.04,-0.31999999999999984,Tinggi
2.3,0,0,Tidak,11,0,2.8945454545454545,2.65,-1.1,Tinggi
2.8,0,0,Tidak,12,0,2.7375000000000003,3.15,-0.4700000000000002,Tinggi
2.29,1,1,Ya,12,0,3.266666666666667,2.28,-0.5700000000000003,Rendah
2.67,4,1,Ya,8,0,3.02125,3.07,-0.8000000000000003,Rendah
2.48,0,1,Ya,9,1,2.816666666666667,3.19,0.8500000000000001,Sedang
2.34,1,1,Ya,7,0,3.2228571428571433,2.71,-1.1,Tinggi
2.94,5,1,Ya,13,0,2.7961538461538455,2.41,-0.8399999999999999,Tinggi
2.46,5,2,Ya,14,0,2.981428571428571,3.34,0.31999999999999984,Rendah
2.75,5,2,Ya,14,0,3.12,3.57,-0.41000000000000014,Rendah
3.73,5,0,Tidak,14,1,3.176428571428571,3.89,0.3500000000000001,Rendah
3.84,3,0,Ya,8,0,2.8125,2.2,-0.77,Tinggi
2.79,1,2,Ya,9,0,3.203333333333333,2.42,-0.1200000000000001,Tinggi
2.5,1,2,Ya,12,1,3.0675000000000003,2.96,0.23999999999999977,Sedang
2.5,2,1,Tidak,12,1,2.8441666666666667,3.97,1.9300000000000002,Rendah
2.37,3,0,Ya,9,1,2.864444444444444,3.04,0.52,Rendah
3.11,4,2,Tidak,14,1,3.279285714285714,3.84,0.0,Rendah
3.62,0,1,Tidak,13,0,2.907692307692308,3.53,1.0299999999999998,Sedang
3.84,5,2,Ya,8,0,2.7262500000000003,3.57,1.46,Tinggi
3.51,4,0,Ya,7,0,3.192857142857143,2.77,-1.02,Tinggi
3.65,1,2,Tidak,13,1,3.273846153846154,2.55,0.05999999999999961,Rendah
3.17,5,2,Ya,12,0,2.9025000000000003,2.1,-0.6400000000000001,Tinggi
3.3,4,2,Ya,11,1,2.677272727272727,2.4,-1.31,Sedang
2.32,0,1,Ya,12,0,2.958333333333334,2.13,-1.33,Tinggi
2.95,0,0,Tidak,8,1,3.0875000000000004,3.21,0.20999999999999996,Rendah
2.51,4,2,Tidak,10,1,2.929,3.0,-0.009999999999999787,Rendah
2.3,0,2,Tidak,11,0,3.140909090909091,3.15,-0.6699999999999999,Tinggi
3.33,2,1,Tidak,9,0,3.2655555555555558,2.8,-0.6300000000000003,Rendah
2.41,3,1,Tidak,7,0,2.955714285714286,2.8,-0.6400000000000001,Tinggi
2.63,2,0,Ya,9,1,3.0877777777777777,3.83,1.77,Sedang
2.13,1,0,Ya,8,1,2.9187499999999997,2.13,-1.54,Tinggi
2.5,5,1,Tidak,12,1,2.73,2.87,-0.06999999999999984,Tinggi
2.29,3,1,Tidak,14,0,3.142857142857143,3.74,0.020000000000000018,Rendah
3.39,3,0,Ya,11,0,2.8890909090909087,3.15,0.7399999999999998,Rendah
2.45,3,1,Tidak,9,1,2.841111111111111,2.08,-0.06999999999999984,Rendah
2.94,5,2,Ya,9,1,2.6944444444444446,2.2,0.050000000000000266,Sedang
2.88,2,1,Ya,11,0,3.049090909090909,2.39,-1.13,Tinggi
3.62,2,0,Tidak,14,0,3.116428571428571,3.05,-0.8200000000000003,Tinggi
2.55,4,0,Ya,14,1,2.972142857142857,2.28,0.23999999999999977,Tinggi
2.83,0,2,Ya,8,1,2.8687500000000004,3.35,1.2200000000000002,Tinggi
3.53,1,0,Tidak,14,1,3.018571428571429,2.41,-1.13,Tinggi
2.33,2,2,Ya,12,1,2.8274999999999992,2.23,-0.9700000000000002,Rendah
3.46,4,2,Ya,8,0,3.08375,3.22,-0.5599999999999996,Sedang
3.8,0,2,Ya,7,1,2.98,3.94,0.6800000000000002,Sedang
2.66,3,1,Ya,9,1,3.282222222222222,2.46,-0.28000000000000025,Rendah
3.6,1,1,Ya,13,1,3.1046153846153848,2.84,-0.8400000000000003,Rendah
3.59,5,1,Ya,12,1,2.8658333333333332,2.14,-1.17,Sedang
2.87,2,2,Tidak,14,1,2.8464285714285715,3.01,0.45999999999999996,Tinggi
2.48,1,1,Tidak,12,1,3.1175,3.57,0.79,Rendah
2.69,1,2,Tidak,13,0,3.0069230769230773,2.95,0.7600000000000002,Rendah
2.16,3,0,Tidak,14,0,3.2128571428571426,3.12,0.41000000000000014,Rendah
2.35,1,1,Ya,10,0,2.809,2.28,-0.06000000000000005,Sedang
2.47,1,0,Tidak,13,1,3.3000000000000003,3.77,1.42,Sedang
3.16,4,2,Ya,13,0,2.983076923076923,3.48,-0.3700000000000001,Rendah
3.16,5,2,Tidak,13,1,3.174615384615385,2.05,-0.27,Tinggi
3.82,4,0,Tidak,12,0,3.0575000000000006,3.95,1.8600000000000003,Sedang
2.95,2,0,Ya,7,0,2.837142857142857,2.66,-0.18999999999999995,Rendah
2.98,3,1,Ya,7,1,3.2085714285714286,3.41,0.06000000000000005,Rendah
3.19,4,2,Tidak,13,0,2.9253846153846155,3.73,0.9899999999999998,Tinggi
3.94,1,2,Ya,11,0,3.316363636363637,3.85,1.79,Tinggi
3.95,5,0,Tidak,8,1,3.15125,2.42,-0.5899999999999999,Sedang
3.69,5,0,Tidak,13,1,3.1438461538461544,3.66,0.8600000000000003,Tinggi
3.89,3,2,Ya,8,1,3.0562500000000004,2.89,-0.6499999999999999,Tinggi
3.4,3,1,Tidak,7,0,2.7657142857142856,3.18,0.7800000000000002,Tinggi
3.88,5,0,Ya,10,0,3.0460000000000003,2.01,-1.5500000000000003,Tinggi
2.0,3,0,Ya,11,1,2.89,3.17,-0.6600000000000001,Tinggi
2.03,1,1,Tidak,14,1,3.070714285714285,3.12,-0.33000000000000007,Tinggi
2.76,5,0,Tidak,11,1,3.23,3.33,0.20999999999999996,Rendah
2.57,2,1,Tidak,13,0,3.1392307692307693,2.69,0.43000000000000016,Sedang
2.66,4,2,Ya,11,0,3.0154545454545456,2.89,-0.3799999999999999,Sedang
3.36,2,1,Tidak,11,0,3.0100000000000007,2.36,-1.21,Rendah
2.69,1,1,Ya,11,0,2.921818181818182,2.9,-0.7600000000000002,Rendah
3.36,0,0,Tidak,9,0,2.736666666666667,2.95,0.56,Rendah
3.59,1,2,Ya,11,1,3.219090909090909,3.08,0.33999999999999986,Rendah
2.99,5,2,Tidak,8,1,3.3525,3.87,0.1200000000000001,Sedang
3.84,4,0,Ya,9,1,3.127777777777778,2.96,-0.33999999999999986,Rendah
3.08,0,0,Tidak,11,1,2.811818181818182,3.17,1.08,Rendah
3.2,4,2,Tidak,13,1,2.951538461538462,3.53,0.8299999999999996,Tinggi
3.88,3,0,Ya,11,0,2.8309090909090906,2.63,0.33000000000000007,Sedang
3.44,1,2,Tidak,10,0,2.888,2.07,-0.7800000000000002,Sedang
2.78,2,0,Tidak,9,0,2.9955555555555557,3.41,1.3000000000000003,Sedang
3.0,1,1,Tidak,9,1,2.8144444444444447,2.05,-0.020000000000000018,Tinggi
3.0,0,2,Ya,14,1,3.0614285714285714,3.7,-0.10999999999999988,Tinggi
2.93,1,2,Ya,14,0,3.0721428571428575,2.22,-1.65,Rendah
2.01,0,1,Ya,9,0,2.9477777777777776,3.75,1.4900000000000002,Rendah
2.91,3,1,Tidak,10,1,3.2699999999999996,3.37,-0.1299999999999999,Sedang
3.51,5,1,Tidak,14,0,3.2635714285714283,3.25,-0.33999999999999986,Rendah
2.73,0,1,Tidak,11,1,2.9145454545454546,2.61,-0.5300000000000002,Rendah
2.9,4,0,Tidak,7,0,3.008571428571429,3.49,0.4500000000000002,Rendah
2.05,2,2,Ya,11,1,2.9472727272727273,2.54,-1.1600000000000001,Rendah
3.6,5,1,Tidak,12,1,3.0858333333333334,2.54,-0.8799999999999999,Sedang
2.6,4,2,Tidak,14,0,3.155,2.64,-1.1599999999999997,Rendah
2.41,5,1,Ya,8,0,2.88125,3.4,0.4099999999999997,Tinggi
3.63,1,0,Tidak,8,0,3.04,2.39,-0.31999999999999984,Sedang
2.65,0,0,Tidak,9,0,2.557777777777778,2.05,-0.6700000000000004,Rendah
3.5,3,1,Ya,8,0,3.0387500000000003,3.73,0.5099999999999998,Sedang
2.11,0,2,Ya,12,1,3.2008333333333336,2.77,-0.06000000000000005,Sedang
3.8,2,0,Ya,13,0,3.0469230769230764,3.04,0.7999999999999998,Tinggi
3.16,3,1,Ya,8,0,3.21375,3.75,0.20999999999999996,Sedang
3.39,1,0,Tidak,10,0,3.043,2.85,-0.6699999999999999,Sedang
3.34,2,2,Ya,9,0,2.9422222222222225,2.01,-1.2400000000000002,Tinggi
3.71,1,2,Ya,10,1,2.91,2.84,0.21999999999999975,Sedang
2.64,0,0,Ya,8,1,2.96375,2.43,-0.43999999999999995,Sedang
2.97,1,2,Tidak,12,0,3.0841666666666665,2.14,-0.6299999999999999,Sedang
2.75,2,1,Tidak,12,1,3.0841666666666665,3.98,1.9300000000000002,Tinggi
3.1,5,0,Tidak,12,0,3.0241666666666664,2.31,-0.2599999999999998,Sedang
3.18,1,2,Tidak,12,0,3.485833333333334,3.24,-0.3799999999999999,Rendah
3.98,1,1,Ya,14,0,2.855714285714286,2.42,-0.7000000000000002,Tinggi
2.28,4,0,Tidak,7,1,3.218571428571429,3.46,0.2599999999999998,Sedang
3.81,3,0,Ya,10,1,2.926,3.5,0.33000000000000007,Rendah
2.99,1,1,Tidak,12,0,3.2183333333333333,3.19,-0.6600000000000001,Rendah
2.22,5,2,Tidak,11,0,2.8054545454545456,3.34,0.7199999999999998,Rendah
3.57,1,2,Ya,12,1,2.905,3.71,1.0499999999999998,Tinggi
2.14,1,0,Ya,9,0,3.396666666666667,2.69,-0.8500000000000001,Tinggi
2.71,2,0,Ya,13,1,2.9061538461538468,2.95,0.4400000000000004,Sedang
3.64,4,1,Ya,12,1,3.235,3.83,0.4700000000000002,Tinggi
3.16,2,1,Tidak,12,1,3.1533333333333338,3.12,-0.5,Sedang
3.85,1,0,Ya,13,1,2.9992307692307687,2.44,-0.33000000000000007,Tinggi
2.09,1,2,Ya,12,1,2.7308333333333334,2.73,-0.4900000000000002,Tinggi
3.6,4,1,Tidak,12,1,3.1491666666666664,3.48,0.5800000000000001,Rendah
3.71,1,0,Ya,7,0,3.114285714285714,2.75,-1.2400000000000002,Tinggi
2.64,1,1,Tidak,11,1,2.8763636363636356,3.76,0.8999999999999999,Sedang
2.82,0,2,Ya,7,1,2.992857142857143,2.62,0.6100000000000003,Sedang
2.89,4,2,Ya,10,0,2.9690000000000003,2.85,-0.3999999999999999,Rendah
3.68,2,1,Tidak,13,1,2.778461538461539,2.22,-1.5999999999999996,Sedang
2.99,1,1,Ya,12,1,3.1266666666666665,3.4,0.5699999999999998,Sedang
2.57,4,1,Ya,11,0,3.1209090909090906,2.53,-0.5,Rendah
2.27,2,2,Ya,12,0,2.8841666666666668,2.47,-0.9899999999999998,Tinggi
2.23,0,2,Ya,7,0,3.527142857142857,2.42,-1.5500000000000003,Sedang
3.84,0,1,Tidak,14,0,2.8378571428571426,3.67,0.6099999999999999,Rendah
3.47,4,2,Ya,9,0,2.947777777777778,2.78,0.07999999999999963,Rendah
3.99,3,1,Tidak,9,0,2.9455555555555555,2.38,-1.0700000000000003,Rendah
3.86,2,0,Ya,7,0,2.5342857142857147,2.22,-1.7599999999999998,Rendah
3.5,1,1,Ya,10,1,3.0100000000000002,3.05,0.6199999999999997,Rendah
2.5,5,1,Tidak,13,0,2.925384615384615,2.15,-1.6400000000000001,Tinggi
2.58,5,0,Ya,7,1,3.1914285714285717,3.18,-0.04999999999999982,Rendah
3.55,4,0,Ya,10,1,2.675,2.08,-0.22999999999999998,Sedang
2.83,2,1,Tidak,9,1,2.9633333333333334,3.03,0.1499999999999999,Tinggi
3.48,3,2,Tidak,7,1,3.1785714285714284,3.83,0.0,Sedang
2.2,3,2,Ya,8,0,3.11125,2.49,-0.9299999999999997,Sedang
2.97,3,2,Tidak,14,1,3.1242857142857146,2.95,0.8300000000000001,Sedang
3.8,3,1,Ya,9,0,3.2122222222222216,2.9,0.10999999999999988,Sedang
2.51,3,2,Tidak,9,0,2.7511111111111113,2.62,-0.33000000000000007,Rendah
3.9,0,0,Ya,8,1,3.1825,2.83,-0.04999999999999982,Rendah
2.17,1,0,Tidak,7,1,2.718571428571429,2.27,-0.22999999999999998,Sedang
3.61,4,1,Ya,10,0,2.839,2.09,-1.0300000000000002,Sedang
3.19,0,0,Ya,14,1,3.132142857142857,3.05,-0.8600000000000003,Rendah
2.76,4,2,Tidak,8,0,2.8987499999999997,2.66,-0.10999999999999988,Tinggi
2.57,2,0,Ya,9,0,2.6055555555555556,3.02,0.29000000000000004,Rendah
2.39,1,1,Ya,13,1,2.9446153846153846,2.75,-1.0,Sedang
2.84,0,0,Ya,7,1,3.0557142857142856,2.38,0.16999999999999993,Rendah
3.39,4,2,Tidak,13,0,2.7299999999999995,3.23,1.17,Sedang
3.51,0,1,Ya,9,0,3.1855555555555553,2.13,-0.3500000000000001,Tinggi
2.45,3,2,Tidak,9,0,3.3055555555555554,2.88,-0.4900000000000002,Sedang
3.43,2,1,Tidak,14,1,3.3699999999999997,3.62,0.30000000000000027,Rendah
2.94,0,2,Tidak,13,0,3.3453846153846154,3.98,0.25,Rendah
2.78,5,1,Ya,12,0,2.924166666666667,3.29,0.1499999999999999,Sedang
2.3,0,1,Tidak,8,1,3.1100000000000003,2.12,-1.31,Sedang
2.61,0,1,Ya,14,0,3.16,3.62,0.54,Tinggi
2.89,1,2,Ya,7,1,3.074285714285714,3.88,0.5899999999999999,Rendah
2.41,5,2,Ya,8,0,3.1475,3.71,0.029999999999999805,Rendah
2.63,4,1,Ya,11,0,2.963636363636364,2.25,-1.31,Rendah
2.28,3,0,Ya,7,0,2.9414285714285713,3.28,1.19,Rendah
2.54,0,2,Tidak,13,0,2.9784615384615387,3.54,0.6600000000000001,Rendah
3.27,5,0,Ya,14,0,3.1657142857142864,2.44,-1.56,Sedang
3.76,3,0,Ya,8,1,3.34,3.87,0.79,Sedang
3.28,5,1,Ya,11,1,2.7636363636363637,3.54,0.9300000000000002,Sedang
3.12,2,2,Ya,9,1,2.804444444444444,2.47,-0.8399999999999999,Sedang
3.16,0,2,Ya,13,1,3.153076923076923,2.69,0.23999999999999977,Rendah
3.17,2,0,Tidak,14,1,2.8299999999999996,2.62,0.0,Sedang
3.84,1,0,Tidak,12,0,2.908333333333333,3.89,1.6100000000000003,Sedang
2.89,3,2,Ya,11,1,2.8281818181818186,3.03,-0.6300000000000003,Rendah
3.47,0,1,Ya,14,0,2.937142857142857,2.83,-0.06000000000000005,Rendah
3.67,3,1,Tidak,8,0,3.13375,2.27,-0.75,Rendah
3.52,2,0,Ya,7,1,2.5285714285714285,2.34,-0.3400000000000003,Tinggi
3.57,5,2,Tidak,9,0,2.923333333333334,2.69,-0.48,Rendah
3.04,5,0,Ya,11,1,3.3763636363636365,3.53,0.3899999999999997,Tinggi
3.56,1,2,Ya,12,0,2.8666666666666667,3.28,0.1599999999999997,Tinggi
3.86,3,2,Tidak,8,1,3.1950000000000003,3.73,0.4500000000000002,Rendah
2.46,3,2,Ya,8,1,2.76375,2.82,0.3999999999999999,Rendah
2.45,0,0,Ya,10,0,3.0040000000000004,2.43,-1.4299999999999997,Rendah
3.84,0,0,Tidak,10,0,3.132,3.35,-0.5899999999999999,Sedang
3.97,0,0,Ya,12,1,3.124166666666666,3.62,0.4500000000000002,Rendah
2.73,5,2,Ya,11,0,2.936363636363636,2.84,-0.050000000000000266,Sedang
2.12,4,2,Ya,10,1,3.1159999999999997,3.26,0.09999999999999964,Sedang
2.86,1,0,Ya,12,1,2.879166666666667,3.96,1.5699999999999998,Rendah
2.16,3,1,Tidak,13,1,2.7976923076923077,2.15,-0.5900000000000003,Sedang
3.0,0,0,Tidak,11,0,2.9527272727272726,3.98,1.6400000000000001,Tinggi
3.98,2,1,Ya,13,1,2.934615384615385,2.07,-0.9100000000000001,Sedang
2.45,2,2,Ya,12,1,3.1808333333333336,2.99,0.020000000000000018,Tinggi
3.86,5,0,Tidak,10,1,2.852,2.29,-0.3799999999999999,Rendah
3.61,0,0,Ya,13,0,3.3330769230769235,3.2,0.8900000000000001,Rendah
2.13,5,2,Tidak,12,0,3.268333333333333,2.35,-1.06,Sedang
3.31,0,2,Tidak,7,0,3.002857142857143,2.54,-1.0099999999999998,Tinggi
3.12,1,1,Ya,12,1,2.938333333333334,2.84,0.7399999999999998,Tinggi
2.29,0,2,Tidak,13,1,3.0169230769230775,2.88,-0.10000000000000009,Rendah
3.15,1,0,Tidak,12,0,3.110833333333334,3.01,0.44999999999999973,Tinggi
3.57,4,1,Tidak,8,1,2.83875,3.21,0.23999999999999977,Rendah
3.32,2,0,Tidak,11,1,3.0545454545454547,3.46,0.1200000000000001,Rendah
2.33,1,1,Tidak,11,0,2.994545454545454,2.58,-1.2199999999999998,Rendah
3.38,5,0,Tidak,9,0,2.5155555555555558,2.3,-0.40000000000000036,Tinggi
2.35,5,1,Tidak,9,0,2.808888888888889,2.46,-1.12,Tinggi
2.87,1,2,Ya,7,0,2.892857142857143,2.33,-0.43999999999999995,Rendah
3.33,2,0,Tidak,8,0,3.0949999999999998,3.69,1.2999999999999998,Rendah
3.24,1,1,Ya,10,0,3.218,3.01,-0.9500000000000002,Rendah
2.51,0,1,Ya,7,1,3.007142857142857,3.81,1.15,Sedang
3.45,3,0,Ya,7,1,3.1599999999999997,3.35,-0.6200000000000001,Rendah
2.32,0,0,Tidak,13,0,3.1484615384615386,2.95,-0.75,Sedang
2.06,4,2,Tidak,9,0,3.0,3.87,0.6200000000000001,Rendah
2.43,4,1,Ya,13,1,3.0646153846153843,2.81,-0.040000000000000036,Sedang
3.98,3,0,Tidak,9,1,3.2155555555555555,3.45,-0.2999999999999998,Rendah
2.56,0,2,Tidak,14,1,3.221428571428571,2.72,-0.52,Sedang
3.57,3,2,Ya,7,0,2.9085714285714284,3.99,1.1300000000000003,Rendah
3.17,1,2,Tidak,13,0,2.6153846153846154,2.0,-0.7200000000000002,Tinggi
2.25,3,1,Ya,7,0,2.5985714285714283,2.78,-0.17000000000000037,Sedang
2.98,1,0,Tidak,7,0,3.0,3.89,0.14000000000000012,Sedang
2.86,0,1,Tidak,9,1,3.011111111111111,2.75,-0.31000000000000005,Tinggi
2.16,0,1,Ya,13,1,3.076923076923077,3.53,1.0699999999999998,Rendah
2.05,0,0,Ya,11,0,3.221818181818182,3.71,1.0299999999999998,Rendah
3.81,3,0,Tidak,14,1,2.7471428571428573,3.26,1.1799999999999997,Sedang
2.62,4,1,Tidak,12,0,3.2708333333333335,3.53,0.25,Sedang
2.84,2,2,Tidak,11,1,2.684545454545455,2.05,-0.96,Sedang
3.82,2,0,Ya,14,0,3.13,3.02,-0.6000000000000001,Sedang
2.28,1,2,Tidak,7,1,3.1314285714285717,3.66,-0.040000000000000036,Sedang
